Reviewer Name,Review Content,Rating Score,Movie Link
Ngô thị thanh Hằng,Hay ý nghĩa,10,https://moveek.com/review/gap-lai-chi-bau/
Son,Phim hời hợt trong việc thể hiện nội tâm của diễn viên nam chính...,6,https://moveek.com/review/gap-lai-chi-bau/
uyen120299,"phim hay, rất đáng xem, dàn diễn viên gạo cội, 10 điểm",10,https://moveek.com/review/sang-den/
Lê Quỳnh Như,Phim hay đáng để thưởng thức cả về âm nhạc lẫn nội dung,9,https://moveek.com/review/sang-den/
Kata84,"Tôi rất hay xem phim rạp và cũng rất lười đi viết riviu. Nhưng tối qua vừa xem bộ phim Sáng Đèn về còn đọng lại rất nhiều cảm xúc, dù ít xuất chiếu nhưng phim rất hay, liền mạch cảm xúc, đan xen những pha hài hước rất tự nhiên, thoải mái. Dù nhiều biến cố xảy ra nối tiếp nhau nhưng quan trọng cái kết có thể nói là có hậu và đẹp. Dàn diễn viên thì ko phải nói rồi, toàn các diễn viên gạo cội, các diễn viên trẻ thì diễn cũng rất hay và bật được cảm xúc truyền tải. Bộ phim Việt rất đáng để xem.",10,https://moveek.com/review/sang-den/
Thy,Xem để thấy nghệ thuật chân chính rất đáng trân trọng và gìn giữ. Đi xem ủng hộ phim đi mọi người 🤭,10,https://moveek.com/review/sang-den/
IAMOLD,"life? boring
people? even more lame
.
soooo,
new year, new me?",10,https://moveek.com/review/sang-den/
bluemoon28,"Vui, dễ chịu, lắng đọng và nhẹ nhàng",10,https://moveek.com/review/sang-den/
PhanNguyenSangSang,"Thấy mn khen nhiều nên cũng mạnh dạn đi coi thử chứ ko mê cải lương lắm. Ai ngờ phim vui banh trời, mà cô chú lớn tuổi diễn đỉnh lắm, cũng rưng rưng mấy đoạn. Có điều ko biết phải do rạp mình coi không, sao mấy đoạn mờ mờ mà màu phim hơi ghê nha, ám vàng đậm dữ quá",9,https://moveek.com/review/sang-den/
tnathu_2511,"Màu phim hơi chói, nhiều cảnh xử lý chưa kỹ nên màn hình lem nhem. Bù lại, phim siêu vui và ko hề sến như mình nghĩ. Đi cùng với mấy đứa em mà cả nhà ai cũng thích, phim coi nhẹ nhàng và dễ chịu, thích mấy miếng hài quá ko có vô duyên và cố gắng chèn ép gượng gạo như mấy phim Việt khác.",8,https://moveek.com/review/sang-den/
abcute,phim hay lắm ạ,10,https://moveek.com/review/lat-mat-7-mot-dieu-uoc/
phamtronghieu,ok hay vcl,10,https://moveek.com/review/lat-mat-7-mot-dieu-uoc/
Châu Văn Huy,Hay ý nghĩa,10,https://moveek.com/review/lat-mat-7-mot-dieu-uoc/
thuthao991,"Phim nhẹ nhàng, phần cuối chạm tới cảm xúc của người xem",10,https://moveek.com/review/lat-mat-7-mot-dieu-uoc/
huyenmiu87,"Một bộ phim hay và nhiều cảm xúc, xem lúc khóc lúc cười, chồng mình rất ít khi thể hiện cảm xúc, cũng không thích xem phim VN, vậy mà lúc xem cũng thấy ông í trầm ngâm và lén lau nước mắt. Tuy có 1 số diễn viên đóng chưa đạt lắm, hơi sượng và tình tiết 1 tuần trôi qua nhanh quá",9,https://moveek.com/review/lat-mat-7-mot-dieu-uoc/
Đặng Thị Duyên Ngọc,Một bộ phim hay đầy ý nghĩa,10,https://moveek.com/review/lat-mat-7-mot-dieu-uoc/
Nguyễn Khương Duy,Phim hay và ý nghĩa,10,https://moveek.com/review/lat-mat-7-mot-dieu-uoc/
NGUYỄN THỊ HƯƠNG,"Phim rất hay làm mình khóc hết nước mắt, ngày mai đi làm mắt còn húp. hihi",10,https://moveek.com/review/lat-mat-7-mot-dieu-uoc/
Trần An Khương,"Mẹ cảm ơn con, bộ phim thật ý nghĩa và có rất nhiều cảm xúc, mang tính giáo dục, tình cảm sâu lắng, vị tha của người mẹ và lòng hiếu thảo của các con. Con đã xem phim này chưa, nếu chưa con nên sắp xếp đi xem nhé.",10,https://moveek.com/review/lat-mat-7-mot-dieu-uoc/
Vũ Đức Thiện,"Phim quá hay,qua cảm xúc,cảm ơn anh Lý Hải đã cho khán giả những cảm xúc tuyệt vời như vậy",10,https://moveek.com/review/lat-mat-7-mot-dieu-uoc/
Tranthienduc123567890,Ma mà xinh quá,10,https://moveek.com/review/lam-giau-voi-ma/
Nguyễn thi xuân phương,"Fim hay ,koi đáng đồng tiền",10,https://moveek.com/review/lam-giau-voi-ma/
Trần Trung Hiếu,phim hay 10₫ nên xem,9,https://moveek.com/review/lam-giau-voi-ma/
LÊ HOÀNG BẢO PHÁT,"Phim hay, hài hước, yếu tố giật mình và đặt biệt là lấy đi nước mắt của tôi",9,https://moveek.com/review/lam-giau-voi-ma/
Trần Thị Bảo Trân,"Phim hài, coi vui nhộn nhưng cái kết hơi nhanh ạ",10,https://moveek.com/review/lam-giau-voi-ma/
Nguyễn Phạm Phương Thảo,"Phim quá chán, nội dung và miếng hài nhạt. Nghệ sĩ kì cựu nhiều nhưng phim quá thất vọng, coi thường người xme",2,https://moveek.com/review/lam-giau-voi-ma/
Liên hữu tài,phim hay đáng xem,8,https://moveek.com/review/lam-giau-voi-ma/
Bongbongg927,đối với mình là dở nha,3,https://moveek.com/review/lam-giau-voi-ma/
Phương Thi,"Phim có nhiều motif đã cũ, kiểu xem phim dễ đoán định tình huống.
Riêng Tuấn Trần diễn ok",5,https://moveek.com/review/lam-giau-voi-ma/
845510259124422,"THẬP CẨM NỘI DUNG!!
- Vẫn là 2 cha con, một con ma bám theo, một chuyện ngang trái! Quá quen thuộc rồi, đổi chủ đề đi!
- Hoài Linh diễn đã điện ảnh hơn, Tuần Trần một màu!",7,https://moveek.com/review/lam-giau-voi-ma/
mihchis,Phim cũng được,7,https://moveek.com/review/ngay-xua-co-mot-chuyen-tinh/
Handsomequang,"Hay, cảm động. Phim chậm nhưng không chán. Cảnh quay Phú Yên quá yên bình, đẹp. Có cao trào, kịch tính. Mình chưa đọc truyện nhưng cảm thấy phim thành công ở việc dù thời lượng ngắn nhưng vẫn lột tả đủ những mốc thời gian cần thiết cho câu chuyện. Diễn viên Vinh lúc nhỏ và lúc lớn thực sự giống nhau. Và những phân cảnh rất nghệ thuật. Truyền tải được cảm xúc cho người xem về những thông điệp.",9,https://moveek.com/review/ngay-xua-co-mot-chuyen-tinh/
Leo86,"Phim diễn viên diễn khá tốt, mạch phim nhẹ nhàng sâu lắng. Một bộ phim chữa lành cuối tuần, cảnh đẹp nhạc hay. Có thể đánh giá là phim hay",9,https://moveek.com/review/ngay-xua-co-mot-chuyen-tinh/
Đoàn Thị Thanh Tâm,"phim khá hay, cảnh quay đẹp , diễn viễn diễn oki tuy nhiên phim vẫn có vài chỗ không logic lắm",7,https://moveek.com/review/ngay-xua-co-mot-chuyen-tinh/
Nguyễn Mai Tin,Phim hay nhưng phần sau hơi nhanh,10,https://moveek.com/review/ngay-xua-co-mot-chuyen-tinh/
Dương Minh Trí,6/10 so với truyện,6,https://moveek.com/review/ngay-xua-co-mot-chuyen-tinh/
IAMOLD,"Your modern day fairy tale, with extra sauce",10,https://moveek.com/review/ngay-xua-co-mot-chuyen-tinh/
Phạm khánh hiếu,Phim diển viên rất đẹp nhưng cốt truyện mạch truyện dễ đoán ko tạo ấn tượng sâu cho người xem,2,https://moveek.com/review/ngay-xua-co-mot-chuyen-tinh/
nguyễn thị hồng nhung,"rất hay . rất đáng để xem , em cảm ơn ạ . <3",10,https://moveek.com/review/ngay-xua-co-mot-chuyen-tinh/
845510259124422,Phim rất hay,9,https://moveek.com/review/ngay-xua-co-mot-chuyen-tinh/
Nguyễn Hoàng Hà,"Bộ phim rất hay và xúc động. Tôi vui vì phim Việt ngày càng đa dạng và chất lượng. Đặc biệt thích diễn xuất của các diễn viên Việt Hương, Hồng Đào bởi khả năng diễn tâm lý sâu sắc cũng như sự duyên dáng của Kim Khánh. Sẽ tiếp tục ủng hộ phim Việt",10,https://moveek.com/review/chi-dau/
terran,"Hình ảnh và lời thoại chán thật. Thoại hơi nhiều, dài dòng. Mâu thuẫn tâm lí còn đơn giản. Thiếu kịch tính.",7,https://moveek.com/review/chi-dau/
Nguyễn Anh Thư,Phim hay và ý nghĩa,10,https://moveek.com/review/chi-dau/
JIMMYDUCANH,"hay, cảm động",10,https://moveek.com/review/chi-dau/
DoanBaTrong,Hay rớt nước mắt luôn ;;,10,https://moveek.com/review/chi-dau/
Hồ Thị Thuỳ Trang,"Phim hay, xem rất chân thật, gần gũi với thực tế. Các diễn viên đóng hay , đặc biệt là Việt Hương và Lê Khánh. Đánh giá nên xem.",9,https://moveek.com/review/chi-dau/
Hà My,"Tâm lý, khai thác tốt nhân vật, cảm động và đúng thực trạng hiện tại",10,https://moveek.com/review/chi-dau/
leconghuyhoang,Đánh giá chung: 60/100,6,https://moveek.com/review/chi-dau/
IAMOLD,"crips dialogue
interesting premise
.
good watch",10,https://moveek.com/review/chi-dau/
Tuấn Anh,"Rạp chiếu phim beta tại Pegasus Biên Hòa để âm thanh quá nhỏ, ảnh hưởng đến trải nghiệm của khán giả",6,https://moveek.com/review/chi-dau/
IAMOLD,"they use comedy to compensate for the lack of innocent in this rendition of the characters.
.
Still, I think it's a good watch",10,https://moveek.com/review/kinh-van-hoa/
Trương Thúy Ngọc,"Tôi rất thích những bộ phim về tình bạn, ngày xưa -hiện tại như thế. Bộ phim làm tôi xao xuyến trước những hành động cũng như tính cách của Quý haha",10,https://moveek.com/review/kinh-van-hoa/
Nguyen Huu Phuong,"Phim có nhiều chỗ bị sạn, nhưng là 1 bộ phim rất hay và cảm động về tình bạn. Đáng xem!",9,https://moveek.com/review/kinh-van-hoa/
trí võ,"hay điên hay nhứt nách , đúng là phải tự trải nghiệm , nam chính diễn mắt tốt quá trời",10,https://moveek.com/review/yeu-nham-ban-than/
Lê Minh Trang,"phim hay, cute, sến súa, nữ 9 nam 9 quá trời quá đất xinh iu vì quá đẹp trai xinh gáiiii, tuy nội dung khá đơn giản và quen thuộc nma cảm giác xem vẫn hay và ko bị chán",8,https://moveek.com/review/yeu-nham-ban-than/
CelesteTruong,"Phim hay nhe, n9 n9 dễ thương, diễn trọn vai😚😚",10,https://moveek.com/review/yeu-nham-ban-than/
Dao thi phuong thao,"phim hay, kaity diễn quá đạt.",10,https://moveek.com/review/yeu-nham-ban-than/
Hoàng Gia Khánh,siu hay íiiii,10,https://moveek.com/review/yeu-nham-ban-than/
0775783603a,"Phim khá là cơ bản, diễn xuất ổn.",6,https://moveek.com/review/yeu-nham-ban-than/
Nguyễn Hoàng Nam,"Hay, nhưng diễn viên còn hơi đơ, chưa nhập tâm cho lắm, tóm lại vẫn rất đáng để xem",9,https://moveek.com/review/yeu-nham-ban-than/
IAMOLD,The twist wasn't good enough to justify the run time.,7,https://moveek.com/review/yeu-nham-ban-than/
Nguyễn Hoàng Phi Long,Em thấy phim cũng cũng giá như em chưa coi,1,https://moveek.com/review/yeu-nham-ban-than/
Le Ngoc Phuong Khanh,"phim ko bị ồn, ko bị chợ, ko bị utube!!! Hài nhẹ nhàng mà mắc cười thiệt, ko có đu trend trên mạng, quá ok! Kaity đẹp quá luôn Trần Ngọc Vàng diễn cũng ra cái nét simp lỏ, đẹp trai:))) Phim mượt, dễ chịu! Hay nha",10,https://moveek.com/review/yeu-nham-ban-than/
Nguyễn Thị Thanh Trà,"Phiam rất hay, nhẹ nhàng",9,https://moveek.com/review/nu-hon-bac-ty/
Vũ Thị Thùy Dương,"Bộ phim đầu tiên đi xem 2 lần mà vẫn thích, quay về với Tú là đỉnh nhất",10,https://moveek.com/review/nu-hon-bac-ty/
Huy,"+ nội dung phim không đặc sắc, chi tiết gây cười mờ nhạt
+ yếu tố logic kém, khiêng cưỡng khi lồng ghép các chi tiết ít liên quan để giải quyết vấn đề mạch phim
+ Bị yếu ở khâu chọn diễn viên: nữ chính diễn kém, đơ nhiều, không lột tả được nhân vật
+ Biên tập nội dung kém, biên kịch đưa nội dung từ kịch bản vào phim thiếu logic
+ Quay sơ sài, nhiều khung cảnh thiếu ánh sáng, góc quay không sáng tạo, kém linh động
+ Dựng phim bố cục nội dung lồng ghép yếu tố trước sau để giải thích vấn đề nhưng kém tính liên kết. Được mỗi phân đoạn nữ chính nhớ về mẹ lúc chuẩn bị ký hợp đồng bán nhà là khá ổn",3,https://moveek.com/review/nu-hon-bac-ty/
Anaz,Phim hay đáng xem,10,https://moveek.com/review/nu-hon-bac-ty/
Lê thị thanh ngân,9/10 nhe. Phim hay tình tiết gây cười tốt. Nhưng chi tiết bay khinh khí cầu còn chưa được ok lắm. Xem lần thứ 4 rùi nha,10,https://moveek.com/review/nu-hon-bac-ty/
Huynh Thi Tuyet Ngan,"Film hay vuii , kết film mình là Vân chọn Quang, nhưng mình lại thích Tú hơn . Film vui lắm nhaa , tình cảm nữa ạ",10,https://moveek.com/review/nu-hon-bac-ty/
Nguyễn Hồng Thắm,"Tôi thấy một tình tiết không hợp lý là đi châu âu chỉ để làm bánh mỳ, bánh mì có thể làm ở nhà bán được mà
Tổng thể phim cũng được, nhân vật thì diễn tròn vai. Nhưng một số phân cảnh vẫn hơi gượng gạo không được tự nhiên",8,https://moveek.com/review/nu-hon-bac-ty/
Văn Hải Đăng,Hết sức dễ thương. Diễn xuất tuyệt vời luôn,10,https://moveek.com/review/nu-hon-bac-ty/
Nguyễn Nhật Triều,"Phim hay, nội dung hợp lý, cái kết có hậu, diễn viên mộc mạc. Thiên Ân đóng hay.",10,https://moveek.com/review/nu-hon-bac-ty/
Nguyễn Anh Tuấn,"phim hay. miếng hài vừa phải và hợp lí, chắc mình không phải gu túi mù secret gì, mình xem trúng anh Tú, thấy tội cho anh Quang, nói chung tội cho 1 trong 2 người còn lại không pick trúng Vân:D",10,https://moveek.com/review/nu-hon-bac-ty/
Quỳnh khanh,Rạp ok phim hay nhiwng bảp bệ giữ xe có thái độ khó chịu,10,https://moveek.com/review/nha-gia-tien/
Vương Bích Ngọc,"Phim ý nghĩa, e thích diễn viên Huỳnh Lập làm phim vừa hay vừa duyên nữa. Chúc cho DV Huỳnh Lập sẽ ngày càng thành công hơn nữa nhé .",10,https://moveek.com/review/nha-gia-tien/
Đặng Phan Tường Vy,Rất đáng để xem phim,9,https://moveek.com/review/nha-gia-tien/
Trần Quỳnh Hương,"Siêu hay luôn á, quá hay luôn highly rcm mng nên xem nhé, cực kì ý nghĩa luôn",10,https://moveek.com/review/nha-gia-tien/
Võ Nguyễn Thiên Phú,"Hơi nhiều tình tiết, làm phim hơi rối",7,https://moveek.com/review/nha-gia-tien/
Chí Thanh,"gấc gấc hay, khóc trôi kem nền",10,https://moveek.com/review/nha-gia-tien/
Nguyễn Hoài Nhân,"Phim hay và xúc động, rất đáng xem",10,https://moveek.com/review/nha-gia-tien/
Võ Ngọc Huỳnh Anh,"Nội dung hay, đánh sâu vào tâm lý giới trẻ. Khúc cao trào không sợ mà lại ứa nước mắt",10,https://moveek.com/review/nha-gia-tien/
MiloMallory,"Phim hay lắm ạ, phim rất có ý nghĩa và xen lẫn một chút hài hước🥰",10,https://moveek.com/review/nha-gia-tien/
Đặng Diễm Quỳnh,"Khá ổn, phim có chiều sâu không bị rời rạc, có những cảnh nhân vật Tiên thoại không được tự nhiên lắm, cốt truyện ổn",7,https://moveek.com/review/nha-gia-tien/
IAMOLD,"Đoạn đầu phim hơi dài và thừa
.
.
.
Ngoài ra thì đạt",9,https://moveek.com/review/am-duong-lo/
Mai thi ngoc hang,"Phim hay, tình cảm",10,https://moveek.com/review/am-duong-lo/
Châu phúc lợi,quá hay trên cả mong đợi,10,https://moveek.com/review/am-duong-lo/
Nguyenqn0811,"Chê
Mạch phim dài lan man, dành cả nửa đoạn đầu phim chỉ để câu giờ k tập trung mạch truyện, NV chỉ mang tính giải trí diễn đơ, xem ngại dùm
Cốt truyện basic dễ đoán được tình tiết k có tính lôi cuốn, ngoại trừ cảnh giải trí ra thì hầu như k tập trung phim.
Phim vẽ ra rất nhiều nhân vật nhưng k khai thác hết, rất tạm bợ và cưỡng ép. Nhiều chi tiết được thêm vào nhưng không giải thích được và bỏ xó.
Phim như thế này thì chỉ làm ngành phim Việt càng rách thêm!",1,https://moveek.com/review/am-duong-lo/
Nguyễn Thị Yến Ly,"Nội dung phim hay, ý nghĩa. Tuy nhiên, về phía cá nhân mình, nếu: kết thúc phim, nhà cô gái Thùy Chi cảm ơn Trọng Nhân, sau đó nhận đỡ đầu cho Trọng Nhân thực hện ước mơ của cô gái thì sẽ hay hơn.",9,https://moveek.com/review/am-duong-lo/
khanhchinhbg,phim hay cảm động về nghề tài xế xe cấp cứu,7,https://moveek.com/review/am-duong-lo/
Hoàng phi,Phim hay cái kết cũng hơi buồn,8,https://moveek.com/review/am-duong-lo/
Phan Văn Đạt,"Phim hay, diễn viên đẹp",10,https://moveek.com/review/am-duong-lo/
Phan Văn Vũ,khá hay á chớ,10,https://moveek.com/review/am-duong-lo/
Lâm Thuỳ Diễm My,"Hay nhe, lần đầu tiên bộ phim ma Việt Nam hay nhất mà tui từng coi",10,https://moveek.com/review/am-duong-lo/
Nguyễn Âu Ngọc Quang,phần kết tróng vánh quá,6,https://moveek.com/review/dia-dao-mat-troi-trong-bong-toi/
Trần Thị Vân Anh,"Hình ảnh chân thực, ý nghĩa khơi nguồn lịch sử trong tym. Nhưng kết hơi hững hờ.... mong là sẽ có nhiều những thước phim như thế này để lột tả những cảnh sắc dân tộc mà dân ta đã dành lấy độc lập.",8,https://moveek.com/review/dia-dao-mat-troi-trong-bong-toi/
Nguyễn Thị Thảo Nguyên,Phim hay và ý nghĩa. Nên đi xem,10,https://moveek.com/review/dia-dao-mat-troi-trong-bong-toi/
Bùi Thành Đạt,"Phim làm khá hay, nội dung và âm thanh tốt, kết phim hơi cụt, nói chung là đáng xem trong dịp này",8,https://moveek.com/review/dia-dao-mat-troi-trong-bong-toi/
Nguyễn Thanh Tài,"Phim chưa có thực sự thể hiện được hết sự tàn khốc của chiến tranh, mình cảm thấy chưa chạm vào cảm xúc người xem lắm. Còn lại tất cả mọi thứ đều hay và quá tốt.",7,https://moveek.com/review/dia-dao-mat-troi-trong-bong-toi/
Lê Quang Đạt,"Phim rất hay, tuy chưa đào sâu vào trận chiến khốc liệt của địa đạo Củ Chi nhưng cũng mang lại cho người xem cái nhìn về cuộc sống của các chiến sĩ Việt Nam lúc đó, rất đáng để xem.",10,https://moveek.com/review/dia-dao-mat-troi-trong-bong-toi/
dương Quý Khang,Phim hay lắm nên coi thử 1 lần,9,https://moveek.com/review/dia-dao-mat-troi-trong-bong-toi/
Nguyễn Duy Thắng,"Cũng được, kết hơi cụt. Nhưng mà vẫn chạm đến cảm xúc của mình.",8,https://moveek.com/review/dia-dao-mat-troi-trong-bong-toi/
Lã Thị Thu Hà,Dạng phim tư liệu hợp lý hơn,7,https://moveek.com/review/dia-dao-mat-troi-trong-bong-toi/
Nguyễn Mai Phượng,"Một bộ phim hay, có giá trị nghệ thuật và lịch sử rất cao",10,https://moveek.com/review/dia-dao-mat-troi-trong-bong-toi/
Nguyenthyhihi,"Phim quá hay, mang đúng nét kinh dị nhưng không quá hù như những phim khác, vừa xúc động, vừa kịch tính, vừa giật gân và vẫn đem lại cảm giác sợ hãi khi xem phim. Diễn viên chuyên nghiệp, diễn đúng tính chất phim , cốt truyện hợp lí, khúc cuối ước 2 nv chính bên nhau kkkk",10,https://moveek.com/review/tham-tu-kien/
Phan Văn Dung,"Oke, còn một vài điểm thiếu Logic",9,https://moveek.com/review/tham-tu-kien/
Tikal Luong,,10,https://moveek.com/review/tham-tu-kien/
Nguyễn Gia Khánh,Plot hay vl,7,https://moveek.com/review/tham-tu-kien/
Phạm Xuân Hoàng,"mình thấy phim hay, thái độ nhân viên quá tuyệt vời, mình có bị trùng vé và anh soát vé ứng xử quá nhẹ nhàng và tinh tế",10,https://moveek.com/review/tham-tu-kien/
datpham14,"Nội dung phim hay, các tình tiết, cốt truyện rất hợp lí. Mạch phim không hề bị nhàm chán, cảm xúc hồi hộp, bất ngờ được duy trì trong suốt bộ phim.

Hình ảnh phim đẹp, bối cảnh rất hùng vĩ. Âm thanh sống động.

Diễn viên diễn ổn. Tuy nhiên lời thoại của các diễn viên còn hơi đơ, thiếu tự nhiên.",8,https://moveek.com/review/tham-tu-kien/
Phạm Thu Thuỷ,"Phim khá hay, tuy nội dung khá đơn giản so với các bộ phim khác cùng thể loại nhưng với phim Việt lại là bước tiến mới. Mọi người nên xem để trải nghiệm hình ảnh đẹp, âm thanh hay, diễn viên diễn khá tốt",7,https://moveek.com/review/tham-tu-kien/
Trịnh Hồng Thuận,"Phim hay cốt truyện lôi cuốn, hình ảnh đẹp, diễn xuất khá tốt.",8,https://moveek.com/review/tham-tu-kien/
Nguyễn Hồng Thắm,"Âm thanh quá lớn gây ù tai, nội dung phim trải nghiệm mới lạ",7,https://moveek.com/review/tham-tu-kien/
Khánh Hoà,phim khai thác sâu từng nhân vật cảnh quay cũng như bối cảnh xưa mãn nhãn song nội dung chưa được cao trào với thể loại trinh thám nên để cảm xúc cao trào thì bộ pgim sẽ hoàn hảo hơn nữa chung quy lại thì phim đã rất hay rất điện ảnh,9,https://moveek.com/review/tham-tu-kien/
Nguyenthyhihi,"Phim khá hay, hơn nhiều diễn viên nên chưa tập trung khai phá cảm xúc từng nhân vật, cốt phim khá giống của trấn thành, chưa hay bằng những phần trước",6,https://moveek.com/review/lat-mat-8/
Ngochung138,Phim cx hay,8,https://moveek.com/review/lat-mat-8/
Điệp,"Một bộ phim hay cho giới trẻ, trung niên và cả người già. Những người làm con, làm cha làm mẹ, làm ông bà.
Diễn viên diễn tự nhiên như không diễn. Có những đoạn làm mình bật cười, có những lúc tự nhiên rơi nước mắt.
Kịch bản phim nhẹ nhàng, không drama, không lên gân. Mọi thứ diễn ra tự nhiên như nhịp sống hàng ngày.
Cái kết day dứt nhưng đúng thực tế, làm người xem sẽ nhớ lâu hơn.",8,https://moveek.com/review/lat-mat-8/
Ngô Hoa Hồng Hạnh,"quá hay, có phần xúc động k thể tả",10,https://moveek.com/review/lat-mat-8/
Trần Bảo Nguyên,"Nội dung hay và diễn viên tốt, nhưng chưa thể đánh tâm lý mình những đoạn cảm xúc nhất . Nói chung phim hay lắm",8,https://moveek.com/review/lat-mat-8/
hung2704,Phim rất hay,10,https://moveek.com/review/lat-mat-8/
NGUYỄN THỊ THANH XUÂN,"Phim rất hay, tình cảm, nhẹ nhàng",10,https://moveek.com/review/lat-mat-8/
Đặng Tô Ngọc,Phim phù hợp với những người học cấp 3 trở xuống. Phim chuyển cảnh quá nhanh.,7,https://moveek.com/review/lat-mat-8/
Ngô Thị Mỹ Nhung,"Phim hay, nên xem nhé",9,https://moveek.com/review/lat-mat-8/
CHAU NGUYEN BAO TOAN,Khó vẽ nụ cười,10,https://moveek.com/review/lat-mat-8/
Hieuthuba99,"Ko hay, mạch phim rời rạc và dài lê thê. Xem đến tận 60p vẫn chưa hiểu tại sao cái xác k đầu! Nói chung mình thấy coi tốn thời gian nha, các a",3,https://moveek.com/review/tim-xac-ma-khong-dau/
IAMOLD,"Tôi sẽ chấm cao hơn nếu đoạn kết được gọt tỉa thêm chút xíu.
.
.
Nhưng nói chung thì được.",8,https://moveek.com/review/tim-xac-ma-khong-dau/
Bảo Nam,Kinh dị hay,10,https://moveek.com/review/tim-xac-ma-khong-dau/
Phan Thị Ngọc Trúc,Hết hồn kịch tính cảm động,10,https://moveek.com/review/tim-xac-ma-khong-dau/
Nguyễn trần duy tuấn,Hay và rất ý nghĩa,9,https://moveek.com/review/tim-xac-ma-khong-dau/
Nguyễn Văn Nguyên,Ngoài hù ra thì kg có giá trị nhân văn gì,6,https://moveek.com/review/tim-xac-ma-khong-dau/
ericxu,"Tính ra phim trẻ em nhưng xem cũng nhiều cảm xúc ghê á, lúc đầu tính là đưa em của mình đi xem thôi ai dè khúc cuối mình ở đó lim rim, cũng sâu sắc phết đó.",9,https://moveek.com/review/wolfoo-va-cuoc-dua-tam-gioi/
Kiniem,"Phim hay, hài hước mà cũng xúc động lắm nhe. Dẫn các con đi xem về tình cảm bố con đi lên, dạt dào luôn nha :D",10,https://moveek.com/review/wolfoo-va-cuoc-dua-tam-gioi/
hile,"=))) phim oki la nha, xứng đáng cho tiền bắp nước của tui",10,https://moveek.com/review/wolfoo-va-cuoc-dua-tam-gioi/
ChsNgyn179,"omg luôn =)) tưởng phim hh cho trẻ con hài hài thôi, mà mình xem khóc vl. Hay nha các ní, xem ok vãi",10,https://moveek.com/review/wolfoo-va-cuoc-dua-tam-gioi/
thoround321,"Êk, phim ok nha ae. phụ huynh và trẻ con cùng đi xem được nha",10,https://moveek.com/review/wolfoo-va-cuoc-dua-tam-gioi/
ericxu,"Lúc đầu thấy poster phèn chúa 1 cách kinh khủng nên đã quyết định skip, nhưng sau đó phim có 1 buổi Cinetour nên cơ duyên đã khiến mình xem được bộ phim này. Đúng như câu nói đừng nên đánh giá qua vẻ bìa ngoài, phim hay hơn sức tưởng tượng của mình trời ơi!!!! Từ bố trí nhân vật cho đến nội dung phim đều rất ổn, ý tưởng mới và quay phim cũng ổn luôn. Đây sẽ là 1 mâm cơm lạ của điện ảnh Việt, lạ từ ý tưởng cho đến triển khai. Khác với nhiều phim điện ảnh về gia đình khác, phim này có thể sẽ khiến bạn cảm thấy bất ngờ.",9,https://moveek.com/review/doi-gi-mo-di/
